4.5947,-89.4578
4.61465,-89.4119
4.6346,-89.3661
4.65455,-89.3202
4.6745,-89.2744
4.69445,-89.2285
4.7144,-89.1827
4.73435,-89.1368
4.7543,-89.091
4.77425,-89.0451
4.7942,-88.9993
4.81415,-88.9534
4.83409,-88.9076
4.85404,-88.8617
4.87399,-88.8159
4.89394,-88.77
4.91388,-88.7242
4.93383,-88.6783
4.95378,-88.6325
4.97372,-88.5866
4.99367,-88.5408
5.01362,-88.4949
5.03356,-88.4491
5.05351,-88.4032
5.07345,-88.3574
5.0934,-88.3115
5.11334,-88.2657
5.13329,-88.2198
5.15323,-88.174
5.17318,-88.1281
5.19312,-88.0823
5.21306,-88.0364
5.23301,-87.9906
5.25295,-87.9447
5.27289,-87.8989
5.29283,-87.853
5.31278,-87.8072
5.33272,-87.7613
5.35266,-87.7155
5.3726,-87.6696
5.39254,-87.6238
5.41248,-87.5779
5.43242,-87.5321
5.45236,-87.4862
5.4723,-87.4404
5.49224,-87.3945
5.51218,-87.3487
5.53212,-87.3028
5.55206,-87.257
5.572,-87.2111
5.59194,-87.1653
5.61188,-87.1194
5.63182,-87.0735
5.65175,-87.0277
5.67169,-86.9818
5.69163,-86.936
5.71156,-86.8901
5.7315,-86.8443
5.75144,-86.7984
5.77137,-86.7526
5.79131,-86.7067
5.81124,-86.6609
5.83118,-86.615
5.85111,-86.5692
5.87105,-86.5233
5.89098,-86.4774
5.91092,-86.4316
5.93085,-86.3857
5.95078,-86.3399
5.97072,-86.294
5.99065,-86.2482
6.01058,-86.2023
6.03052,-86.1565
6.05045,-86.1106
6.07038,-86.0648
6.09031,-86.0189
6.11024,-85.973
6.13017,-85.9272
6.1501,-85.8813
6.17004,-85.8355
6.18997,-85.7896
6.2099,-85.7438
6.22982,-85.6979
6.24975,-85.652
6.26968,-85.6062
6.28961,-85.5603
6.30954,-85.5145
6.32947,-85.4686
6.3494,-85.4228
6.36932,-85.3769
6.38925,-85.331
6.40918,-85.2852
6.42911,-85.2393
6.44903,-85.1935
6.46896,-85.1476
6.48888,-85.1018
6.50881,-85.0559
6.52874,-85.01
6.54866,-84.9642
6.56859,-84.9183
6.58851,-84.8725
6.60843,-84.8266
6.62836,-84.7807
6.64828,-84.7349
6.6682,-84.689
6.68813,-84.6432
6.70805,-84.5973
6.72797,-84.5514
6.7479,-84.5056
6.76782,-84.4597
6.78774,-84.4139
6.80766,-84.368
6.82758,-84.3221
6.8475,-84.2763
6.86742,-84.2304
6.88734,-84.1846
6.90726,-84.1387
6.92718,-84.0928
6.9471,-84.047
6.96702,-84.0011
6.98694,-83.9553
7.00686,-83.9094
7.02677,-83.8635
7.04669,-83.8177
7.06661,-83.7718
7.08653,-83.7259
7.10644,-83.6801
7.12636,-83.6342
7.14628,-83.5884
7.16619,-83.5425
7.18611,-83.4966
7.20602,-83.4508
7.22594,-83.4049
7.24585,-83.359
7.26577,-83.3132
7.28568,-83.2673
7.3056,-83.2214
7.32551,-83.1756
7.34542,-83.1297
7.36533,-83.0839
7.38525,-83.038
7.40516,-82.9921
7.42507,-82.9463
7.44498,-82.9004
7.46489,-82.8545
7.48481,-82.8087
7.50472,-82.7628
7.52463,-82.7169
7.54454,-82.6711
7.56445,-82.6252
7.58436,-82.5793
7.60426,-82.5335
7.62417,-82.4876
7.64408,-82.4417
7.66399,-82.3959
7.6839,-82.35
7.70381,-82.3041
7.72371,-82.2583
7.74362,-82.2124
7.76353,-82.1665
7.78343,-82.1207
7.80334,-82.0748
7.82324,-82.0289
7.84315,-81.9831
7.86306,-81.9372
7.88296,-81.8913
7.90286,-81.8455
7.92277,-81.7996
7.94267,-81.7537
7.96258,-81.7079
7.98248,-81.662
8.00238,-81.6161
8.02228,-81.5703
8.04219,-81.5244
8.06209,-81.4785
8.08199,-81.4327
8.10189,-81.3868
8.12179,-81.3409
8.14169,-81.295
8.16159,-81.2492
8.18149,-81.2033
8.20139,-81.1574
8.22129,-81.1116
8.24119,-81.0657
8.26109,-81.0198
8.28099,-80.974
8.30088,-80.9281
8.32078,-80.8822
8.34068,-80.8363
8.36058,-80.7905
8.38047,-80.7446
8.40037,-80.6987
8.42026,-80.6529
8.44016,-80.607
8.46005,-80.5611
8.47995,-80.5152
8.49984,-80.4694
8.51974,-80.4235
8.53963,-80.3776
8.55953,-80.3318
8.57942,-80.2859
8.59931,-80.24
8.6192,-80.1941
8.6391,-80.1483
8.65899,-80.1024
8.67888,-80.0565
8.69877,-80.0106
8.71866,-79.9648
8.73855,-79.9189
8.75844,-79.873
8.77833,-79.8271
8.79822,-79.7813
8.81811,-79.7354
8.838,-79.6895
8.85789,-79.6436
8.87777,-79.5978
8.89766,-79.5519
8.91755,-79.506
8.93744,-79.4601
8.95732,-79.4143
8.97721,-79.3684
8.9971,-79.3225
9.01698,-79.2766
9.03687,-79.2308
9.05675,-79.1849
9.07664,-79.139
9.09652,-79.0931
9.1164,-79.0473
9.13629,-79.0014
9.15617,-78.9555
9.17605,-78.9096
9.19594,-78.8637
9.21582,-78.8179
9.2357,-78.772
9.25558,-78.7261
9.27546,-78.6802
9.29534,-78.6344
9.31522,-78.5885
9.3351,-78.5426
9.35498,-78.4967
9.37486,-78.4508
9.39474,-78.405
9.41462,-78.3591
9.4345,-78.3132
9.45437,-78.2673
9.47425,-78.2214
9.49413,-78.1756
9.51401,-78.1297
9.53388,-78.0838
9.55376,-78.0379
9.57363,-77.992
9.59351,-77.9462
9.61338,-77.9003
9.63326,-77.8544
9.65313,-77.8085
9.67301,-77.7626
9.69288,-77.7168
9.71275,-77.6709
9.73262,-77.625
9.7525,-77.5791
9.77237,-77.5332
9.79224,-77.4873
9.81211,-77.4415
9.83198,-77.3956
9.85185,-77.3497
9.87172,-77.3038
9.89159,-77.2579
9.91146,-77.212
9.93133,-77.1662
9.9512,-77.1203
9.97107,-77.0744
9.99093,-77.0285
10.0108,-76.9826
10.0307,-76.9367
10.0505,-76.8909
10.0704,-76.845
10.0903,-76.7991
10.1101,-76.7532
10.13,-76.7073
10.1499,-76.6614
10.1697,-76.6155
10.1896,-76.5697
10.2095,-76.5238
10.2293,-76.4779
10.2492,-76.432
10.269,-76.3861
10.2889,-76.3402
10.3088,-76.2943
10.3286,-76.2484
10.3485,-76.2026
10.3683,-76.1567
10.3882,-76.1108
10.4081,-76.0649
10.4279,-76.019
10.4478,-75.9731
10.4676,-75.9272
10.4875,-75.8813
10.5074,-75.8355
10.5272,-75.7896
10.5471,-75.7437
10.5669,-75.6978
10.5868,-75.6519
10.6066,-75.606
10.6265,-75.5601
10.6463,-75.5142
10.6662,-75.4683
10.6861,-75.4225
10.7059,-75.3766
10.7258,-75.3307
10.7456,-75.2848
10.7655,-75.2389
10.7853,-75.193
10.8052,-75.1471
10.825,-75.1012
10.8449,-75.0553
10.8647,-75.0094
10.8846,-74.9635
10.9044,-74.9176
10.9243,-74.8718
10.9441,-74.8259
10.964,-74.78
10.9838,-74.7341
11.0037,-74.6882
11.0235,-74.6423
11.0434,-74.5964
11.0632,-74.5505
11.0831,-74.5046
11.1029,-74.4587
11.1227,-74.4128
11.1426,-74.3669
11.1624,-74.321
11.1823,-74.2751
11.2021,-74.2292
11.222,-74.1833
11.2418,-74.1375
11.2616,-74.0916
11.2815,-74.0457
11.3013,-73.9998
11.3212,-73.9539
11.341,-73.908
11.3608,-73.8621
11.3807,-73.8162
11.4005,-73.7703
11.4204,-73.7244
11.4402,-73.6785
11.46,-73.6326
11.4799,-73.5867
11.4997,-73.5408
11.5196,-73.4949
11.5394,-73.449
11.5592,-73.4031
11.5791,-73.3572
11.5989,-73.3113
11.6187,-73.2654
11.6386,-73.2195
11.6584,-73.1736
11.6782,-73.1277
11.6981,-73.0818
11.7179,-73.0359
11.7377,-72.99
11.7576,-72.9441
11.7774,-72.8982
11.7972,-72.8523
11.817,-72.8064
11.8369,-72.7605
11.8567,-72.7146
11.8765,-72.6687
11.8964,-72.6228
11.9162,-72.5769
11.936,-72.531
11.9558,-72.4851
11.9757,-72.4392
11.9955,-72.3933
12.0153,-72.3474
12.0351,-72.3015
12.055,-72.2556
12.0748,-72.2097
12.0946,-72.1638
12.1144,-72.1179
12.1343,-72.072
12.1541,-72.0261
12.1739,-71.9801
12.1937,-71.9342
12.2136,-71.8883
12.2334,-71.8424
12.2532,-71.7965
12.273,-71.7506
12.2928,-71.7047
12.3127,-71.6588
12.3325,-71.6129
12.3523,-71.567
12.3721,-71.5211
12.3919,-71.4752
12.4117,-71.4293
12.4316,-71.3834
12.4514,-71.3375
12.4712,-71.2916
12.491,-71.2456
12.5108,-71.1997
12.5306,-71.1538
12.5504,-71.1079
12.5702,-71.062
12.5901,-71.0161
12.6099,-70.9702
12.6297,-70.9243
12.6495,-70.8784
12.6693,-70.8325
12.6891,-70.7866
12.7089,-70.7406
12.7287,-70.6947
12.7485,-70.6488
12.7683,-70.6029
12.7882,-70.557
12.808,-70.5111
12.8278,-70.4652
12.8476,-70.4193
12.8674,-70.3734
12.8872,-70.3274
12.907,-70.2815
12.9268,-70.2356
12.9466,-70.1897
12.9664,-70.1438
12.9862,-70.0979
13.006,-70.052
13.0258,-70.0061
13.0456,-69.9601
13.0654,-69.9142
13.0852,-69.8683
13.105,-69.8224
13.1248,-69.7765
13.1446,-69.7306
13.1644,-69.6847
13.1842,-69.6387
13.204,-69.5928
13.2238,-69.5469
13.2436,-69.501
13.2634,-69.4551
13.2832,-69.4092
13.303,-69.3632
13.3228,-69.3173
13.3426,-69.2714
13.3624,-69.2255
13.3821,-69.1796
13.4019,-69.1337
13.4217,-69.0877
13.4415,-69.0418
13.4613,-68.9959
13.4811,-68.95
13.5009,-68.9041
13.5207,-68.8581
13.5405,-68.8122
13.5603,-68.7663
13.58,-68.7204
13.5998,-68.6745
13.6196,-68.6285
13.6394,-68.5826
13.6592,-68.5367
13.679,-68.4908
13.6988,-68.4449
13.7185,-68.3989
13.7383,-68.353
13.7581,-68.3071
13.7779,-68.2612
13.7977,-68.2152
13.8174,-68.1693
13.8372,-68.1234
13.857,-68.0775
13.8768,-68.0316
13.8966,-67.9856
13.9163,-67.9397
13.9361,-67.8938
13.9559,-67.8479
13.9757,-67.8019
13.9955,-67.756
14.0152,-67.7101
14.035,-67.6642
14.0548,-67.6182
14.0746,-67.5723
14.0943,-67.5264
14.1141,-67.4805
14.1339,-67.4345
14.1536,-67.3886
14.1734,-67.3427
14.1932,-67.2967
14.213,-67.2508
14.2327,-67.2049
14.2525,-67.159
14.2723,-67.113
14.292,-67.0671
14.3118,-67.0212
14.3316,-66.9752
14.3513,-66.9293
14.3711,-66.8834
14.3909,-66.8375
14.4106,-66.7915
14.4304,-66.7456
14.4502,-66.6997
14.4699,-66.6537
14.4897,-66.6078
14.5094,-66.5619
14.5292,-66.5159
14.549,-66.47
14.5687,-66.4241
14.5885,-66.3781
14.6082,-66.3322
14.628,-66.2863
14.6478,-66.2403
14.6675,-66.1944
14.6873,-66.1485
14.707,-66.1025
14.7268,-66.0566
14.7465,-66.0107
14.7663,-65.9647
14.7861,-65.9188
14.8058,-65.8729
14.8256,-65.8269
14.8453,-65.781
14.8651,-65.7351
14.8848,-65.6891
14.9046,-65.6432
14.9243,-65.5973
14.9441,-65.5513
14.9638,-65.5054
14.9836,-65.4594
15.0033,-65.4135
15.0231,-65.3676
15.0428,-65.3216
15.0626,-65.2757
15.0823,-65.2298
15.102,-65.1838
15.1218,-65.1379
15.1415,-65.0919
15.1613,-65.046
15.181,-65.0001
15.2008,-64.9541
15.2205,-64.9082
15.2402,-64.8622
15.26,-64.8163
15.2797,-64.7704
15.2995,-64.7244
15.3192,-64.6785
15.3389,-64.6325
15.3587,-64.5866
15.3784,-64.5406
15.3981,-64.4947
15.4179,-64.4488
15.4376,-64.4028
15.4573,-64.3569
15.4771,-64.3109
15.4968,-64.265
15.5165,-64.219
15.5363,-64.1731
15.556,-64.1271
15.5757,-64.0812
15.5955,-64.0353
15.6152,-63.9893
15.6349,-63.9434
15.6546,-63.8974
15.6744,-63.8515
15.6941,-63.8055
15.7138,-63.7596
15.7336,-63.7136
15.7533,-63.6677
15.773,-63.6217
15.7927,-63.5758
15.8124,-63.5298
15.8322,-63.4839
15.8519,-63.4379
15.8716,-63.392
15.8913,-63.346
15.9111,-63.3001
15.9308,-63.2541
15.9505,-63.2082
15.9702,-63.1622
15.9899,-63.1163
16.0096,-63.0703
16.0294,-63.0244
16.0491,-62.9784
16.0688,-62.9325
16.0885,-62.8865
16.1082,-62.8406
16.1279,-62.7946
16.1476,-62.7487
16.1673,-62.7027
16.1871,-62.6568
16.2068,-62.6108
16.2265,-62.5648
16.2462,-62.5189
16.2659,-62.4729
16.2856,-62.427
16.3053,-62.381
16.325,-62.3351
16.3447,-62.2891
16.3644,-62.2432
16.3841,-62.1972
16.4038,-62.1512
16.4235,-62.1053
16.4432,-62.0593
16.4629,-62.0134
16.4826,-61.9674
16.5023,-61.9214
16.522,-61.8755
16.5417,-61.8295
16.5614,-61.7836
16.5811,-61.7376
16.6008,-61.6916
16.6205,-61.6457
16.6402,-61.5997
16.6599,-61.5538
16.6796,-61.5078
16.6993,-61.4618
16.719,-61.4159
16.7387,-61.3699
16.7584,-61.3239
16.7781,-61.278
16.7978,-61.232
16.8174,-61.1861
16.8371,-61.1401
16.8568,-61.0941
16.8765,-61.0482
16.8962,-61.0022
16.9159,-60.9562
16.9356,-60.9103
16.9552,-60.8643
16.9749,-60.8183
16.9946,-60.7724
17.0143,-60.7264
17.034,-60.6804
17.0537,-60.6345
17.0733,-60.5885
17.093,-60.5425
17.1127,-60.4966
17.1324,-60.4506
17.152,-60.4046
17.1717,-60.3587
17.1914,-60.3127
17.2111,-60.2667
17.2307,-60.2207
17.2504,-60.1748
17.2701,-60.1288
17.2898,-60.0828
17.3094,-60.0369
17.3291,-59.9909
17.3488,-59.9449
17.3684,-59.8989
17.3881,-59.853
17.4078,-59.807
17.4274,-59.761
17.4471,-59.715
17.4668,-59.6691
17.4864,-59.6231
17.5061,-59.5771
17.5258,-59.5311
17.5454,-59.4852
17.5651,-59.4392
17.5848,-59.3932
17.6044,-59.3472
17.6241,-59.3013
17.6437,-59.2553
17.6634,-59.2093
17.6831,-59.1633
17.7027,-59.1174
17.7224,-59.0714
17.742,-59.0254
17.7617,-58.9794
17.7813,-58.9334
17.801,-58.8875
17.8206,-58.8415
17.8403,-58.7955
17.8599,-58.7495
17.8796,-58.7035
17.8992,-58.6576
17.9189,-58.6116
17.9385,-58.5656
17.9582,-58.5196
17.9778,-58.4736
17.9975,-58.4276
18.0171,-58.3817
18.0368,-58.3357
18.0564,-58.2897
18.076,-58.2437
18.0957,-58.1977
18.1153,-58.1517
18.135,-58.1057
18.1546,-58.0598
18.1742,-58.0138
18.1939,-57.9678
18.2135,-57.9218
18.2331,-57.8758
18.2528,-57.8298
18.2724,-57.7838
18.292,-57.7378
18.3117,-57.6919
18.3313,-57.6459
18.3509,-57.5999
18.3706,-57.5539
18.3902,-57.5079
18.4098,-57.4619
18.4295,-57.4159
18.4491,-57.3699
18.4687,-57.3239
18.4883,-57.2779
18.508,-57.2319
18.5276,-57.186
18.5472,-57.14
18.5668,-57.094
18.5864,-57.048
18.6061,-57.002
18.6257,-56.956
18.6453,-56.91
18.6649,-56.864
18.6845,-56.818
18.7042,-56.772
18.7238,-56.726
18.7434,-56.68
18.763,-56.634
18.7826,-56.588
18.8022,-56.542
18.8218,-56.496
18.8414,-56.45
18.8611,-56.404
18.8807,-56.358
18.9003,-56.312
18.9199,-56.266
18.9395,-56.22
18.9591,-56.174
18.9787,-56.128
18.9983,-56.082
19.0179,-56.036
19.0375,-55.99
19.0571,-55.944
19.0767,-55.898
19.0963,-55.852
19.1159,-55.806
19.1355,-55.76
19.1551,-55.714
19.1747,-55.668
19.1943,-55.622
19.2139,-55.576
19.2335,-55.53
19.2531,-55.484
19.2727,-55.4379
19.2922,-55.3919
19.3118,-55.3459
19.3314,-55.2999
19.351,-55.2539
19.3706,-55.2079
19.3902,-55.1619
19.4098,-55.1159
19.4294,-55.0699
19.4489,-55.0239
19.4685,-54.9779
19.4881,-54.9318
19.5077,-54.8858
19.5273,-54.8398
19.5468,-54.7938
19.5664,-54.7478
19.586,-54.7018
19.6056,-54.6558
19.6252,-54.6097
19.6447,-54.5637
19.6643,-54.5177
19.6839,-54.4717
19.7034,-54.4257
19.723,-54.3797
19.7426,-54.3337
19.7622,-54.2876
19.7817,-54.2416
19.8013,-54.1956
19.8209,-54.1496
19.8404,-54.1036
19.86,-54.0575
19.8796,-54.0115
19.8991,-53.9655
19.9187,-53.9195
19.9382,-53.8735
19.9578,-53.8274
19.9774,-53.7814
19.9969,-53.7354
20.0165,-53.6894
20.036,-53.6434
20.0556,-53.5973
20.0751,-53.5513
20.0947,-53.5053
20.1142,-53.4593
20.1338,-53.4132
20.1533,-53.3672
20.1729,-53.3212
20.1924,-53.2752
20.212,-53.2291
20.2315,-53.1831
20.2511,-53.1371
20.2706,-53.091
20.2902,-53.045
20.3097,-52.999
20.3293,-52.953
20.3488,-52.9069
20.3683,-52.8609
20.3879,-52.8149
20.4074,-52.7688
20.4269,-52.7228
20.4465,-52.6768
20.466,-52.6307
20.4856,-52.5847
20.5051,-52.5387
20.5246,-52.4926
20.5442,-52.4466
20.5637,-52.4006
20.5832,-52.3545
20.6027,-52.3085
20.6223,-52.2625
20.6418,-52.2164
20.6613,-52.1704
20.6808,-52.1244
20.7004,-52.0783
20.7199,-52.0323
20.7394,-51.9862
20.7589,-51.9402
20.7784,-51.8942
20.798,-51.8481
20.8175,-51.8021
20.837,-51.756
20.8565,-51.71
20.876,-51.664
20.8955,-51.6179
20.915,-51.5719
20.9346,-51.5258
20.9541,-51.4798
20.9736,-51.4337
20.9931,-51.3877
21.0126,-51.3417
21.0321,-51.2956
21.0516,-51.2496
21.0711,-51.2035
21.0906,-51.1575
21.1101,-51.1114
21.1296,-51.0654
21.1491,-51.0193
21.1686,-50.9733
21.1881,-50.9272
21.2076,-50.8812
21.2271,-50.8351
21.2466,-50.7891
21.2661,-50.743
21.2856,-50.697
21.3051,-50.6509
21.3246,-50.6049
21.344,-50.5588
21.3635,-50.5128
21.383,-50.4667
21.4025,-50.4207
21.422,-50.3746
21.4415,-50.3285
21.461,-50.2825
21.4804,-50.2364
21.4999,-50.1904
21.5194,-50.1443
21.5389,-50.0983
21.5584,-50.0522
21.5778,-50.0061
21.5973,-49.9601
21.6168,-49.914
21.6363,-49.868
21.6557,-49.8219
21.6752,-49.7758
21.6947,-49.7298
21.7141,-49.6837
21.7336,-49.6377
21.7531,-49.5916
21.7725,-49.5455
21.792,-49.4995
21.8115,-49.4534
21.8309,-49.4073
21.8504,-49.3613
21.8698,-49.3152
21.8893,-49.2691
21.9088,-49.2231
21.9282,-49.177
21.9477,-49.1309
21.9671,-49.0849
21.9866,-49.0388
22.006,-48.9927
22.0255,-48.9467
22.0449,-48.9006
22.0644,-48.8545
22.0838,-48.8085
22.1033,-48.7624
22.1227,-48.7163
22.1422,-48.6702
22.1616,-48.6242
22.181,-48.5781
22.2005,-48.532
22.2199,-48.4859
22.2394,-48.4399
22.2588,-48.3938
22.2782,-48.3477
22.2977,-48.3016
22.3171,-48.2556
22.3365,-48.2095
22.356,-48.1634
22.3754,-48.1173
22.3948,-48.0712
22.4142,-48.0252
22.4337,-47.9791
22.4531,-47.933
22.4725,-47.8869
22.4919,-47.8408
22.5114,-47.7948
22.5308,-47.7487
22.5502,-47.7026
22.5696,-47.6565
22.589,-47.6104
22.6084,-47.5643
22.6279,-47.5182
22.6473,-47.4722
22.6667,-47.4261
22.6861,-47.38
22.7055,-47.3339
22.7249,-47.2878
22.7443,-47.2417
22.7637,-47.1956
22.7831,-47.1495
22.8025,-47.1034
22.8219,-47.0574
22.8413,-47.0113
22.8607,-46.9652
22.8801,-46.9191
22.8995,-46.873
22.9189,-46.8269
22.9383,-46.7808
22.9577,-46.7347
22.9771,-46.6886
22.9965,-46.6425
23.0159,-46.5964
23.0353,-46.5503
23.0546,-46.5042
23.074,-46.4581
23.0934,-46.412
23.1128,-46.3659
23.1322,-46.3198
23.1516,-46.2737
23.1709,-46.2276
23.1903,-46.1815
23.2097,-46.1354
23.2291,-46.0893
23.2484,-46.0432
23.2678,-45.9971
23.2872,-45.951
23.3066,-45.9049
23.3259,-45.8588
23.3453,-45.8127
23.3647,-45.7666
23.384,-45.7205
23.4034,-45.6744
23.4228,-45.6283
23.4421,-45.5821
23.4615,-45.536
23.4808,-45.4899
23.5002,-45.4438
23.5195,-45.3977
23.5389,-45.3516
23.5583,-45.3055
23.5776,-45.2594
23.597,-45.2132
23.6163,-45.1671
23.6357,-45.121
23.655,-45.0749
23.6743,-45.0288
23.6937,-44.9827
23.713,-44.9366
23.7324,-44.8904
23.7517,-44.8443
23.771,-44.7982
23.7904,-44.7521
23.8097,-44.706
23.8291,-44.6598
23.8484,-44.6137
23.8677,-44.5676
23.887,-44.5215
23.9064,-44.4753
23.9257,-44.4292
23.945,-44.3831
23.9644,-44.337
23.9837,-44.2908
24.003,-44.2447
24.0223,-44.1986
24.0416,-44.1525
24.061,-44.1063
24.0803,-44.0602
24.0996,-44.0141
24.1189,-43.968
24.1382,-43.9218
24.1575,-43.8757
24.1768,-43.8296
24.1961,-43.7834
24.2155,-43.7373
24.2348,-43.6912
24.2541,-43.645
24.2734,-43.5989
24.2927,-43.5528
24.312,-43.5066
24.3313,-43.4605
24.3506,-43.4143
24.3699,-43.3682
24.3891,-43.3221
24.4084,-43.2759
24.4277,-43.2298
24.447,-43.1836
24.4663,-43.1375
24.4856,-43.0914
24.5049,-43.0452
24.5242,-42.9991
24.5434,-42.9529
24.5627,-42.9068
24.582,-42.8606
24.6013,-42.8145
24.6206,-42.7684
24.6398,-42.7222
24.6591,-42.6761
24.6784,-42.6299
24.6977,-42.5838
24.7169,-42.5376
24.7362,-42.4915
24.7555,-42.4453
24.7747,-42.3992
24.794,-42.353
24.8132,-42.3069
24.8325,-42.2607
24.8518,-42.2145
24.871,-42.1684
24.8903,-42.1222
24.9095,-42.0761
24.9288,-42.0299
24.948,-41.9838
24.9673,-41.9376
24.9865,-41.8915
25.0058,-41.8453
25.025,-41.7991
25.0443,-41.753
25.0635,-41.7068
25.0827,-41.6607
25.102,-41.6145
25.1212,-41.5683
25.1405,-41.5222
25.1597,-41.476
25.1789,-41.4298
25.1982,-41.3837
25.2174,-41.3375
25.2366,-41.2913
25.2558,-41.2452
25.2751,-41.199
25.2943,-41.1528
25.3135,-41.1067
25.3327,-41.0605
25.3519,-41.0143
25.3712,-40.9681
25.3904,-40.922
25.4096,-40.8758
25.4288,-40.8296
25.448,-40.7834
25.4672,-40.7373
25.4864,-40.6911
25.5056,-40.6449
25.5248,-40.5987
25.544,-40.5526
25.5632,-40.5064
